Date,Value,rsi12,sma12
1986-01-01,11.715007584487989,74.92441508273495,69.07248157695192
1986-02-01,12.38821909941813,79.99770372994323,69.89351000795972
1986-03-01,13.189022981532718,84.15714610730902,71.32764067212108
1986-04-01,13.552504172869488,85.63615350301095,72.85838339304637
1986-05-01,13.560046199232344,85.6664425482833,74.1592355559618
1986-06-01,13.888688626457125,86.97232992777977,75.36507601882447
1986-07-01,13.61999553408381,80.43614383822384,75.85110259774459
1986-08-01,13.88766755086606,81.91333540318251,77.10171988770075
1986-09-01,13.467314312977134,72.53109457881568,78.15177188662138
1986-10-01,13.425918860857363,71.64945385069976,79.01683602065732
1986-11-01,13.872985596138609,75.20094568244467,79.4829766463927
1986-12-01,14.085139814743318,76.71124667413038,79.6497009105465
1987-01-01,14.922208103718951,81.54813830300971,80.2016778455694
1987-02-01,15.822318142836458,85.16298529969932,80.6321179763824
1987-03-01,16.43334397606992,87.04279386621438,80.87258862295785
1987-04-01,16.196534453220888,82.61725643964192,80.6210138676771
1987-05-01,16.16031195265575,81.92222768115636,80.30899596208319
1987-06-01,16.825207307878724,84.5285414399137,80.10534692142768
1987-07-01,17.306004390512232,86.10844223972136,80.57803845488581
1987-08-01,18.32690724585635,88.7658091045108,81.14907792999651
1987-09-01,17.67562044993823,78.33680503124347,81.63288713436549
1987-10-01,15.53005556362732,55.08003987302611,80.25210263622601
1987-11-01,13.590885143189093,42.608000069079935,77.53602383511229
1987-12-01,13.389028514426974,41.5398704006708,74.60507581232399
1988-01-01,13.898336683569145,45.313336422041175,71.58550898890994
1988-02-01,14.298270962469529,48.17873617245693,68.50348822830641
1988-03-01,14.668946811103469,50.78600968094663,65.48208954620077
1988-04-01,14.433316420838947,49.07381179135402,62.686802492176774
1988-05-01,14.03189134802778,46.18028048332175,59.70830689235722
1988-06-01,14.766468647879629,51.84806939041127,56.984934221565354
1988-07-01,14.6083157175221,50.59659538907894,54.02561365067849
1988-08-01,14.244946310675658,47.7101728335619,50.60431062809941
1988-09-01,14.369428776140166,48.80171966014276,48.14305351384102
1988-10-01,14.811450153277733,52.63202696557739,47.939052438220294
1988-11-01,14.44553068087289,49.301096031684935,48.49681043510404
1988-12-01,14.702086748572,51.64192594233179,49.33864839690912
1989-01-01,15.08807244271329,55.04831859687888,50.14989691147893
1989-02-01,15.467060462734752,58.20204206816439,50.98517240278789
1989-03-01,15.29896910888236,56.29119218550288,51.44393761150091
1989-04-01,15.68674265614459,59.62699796232083,52.32336979241481
1989-05-01,16.18635353854456,63.5382156191951,53.769864387070925
1989-06-01,16.641904235808596,66.74299046504382,55.01110780995697
1989-07-01,17.013407650499133,69.1548970536496,56.55763294867119
1989-08-01,17.734251436577324,73.2598488095704,58.68677261333856
1989-09-01,17.714220678979082,72.96548522324065,60.70041974359672
1989-10-01,17.64085385279795,71.81253843601029,62.298795699466126
1989-11-01,17.242369266947424,65.66467847736854,63.662427569939766
1989-12-01,17.650212904947324,68.66031452237462,65.08062661827667
1990-01-01,17.04884360687826,60.21034460546285,65.51079545232533
1990-02-01,16.50809351649028,53.72451163498917,65.1376679162274
1990-03-01,16.83374823348094,56.78294583257304,65.17864738681658
1990-04-01,16.813913898735763,56.53468287947126,64.92095446324578
1990-05-01,17.392413588644995,61.842843477442145,64.77967345143303
1990-06-01,17.81708282165301,65.24215004730596,64.65460341662154
1990-07-01,17.747171587070234,64.21476331981991,64.24292560546907
1990-08-01,16.168334756508973,46.26564425054082,61.99340855888327
1990-09-01,15.301285443522625,39.62941966241063,59.21540309548077
1990-10-01,14.818147965500804,36.451160476440265,56.26862159884993
1990-11-01,15.187607599503188,40.43625324247153,54.16625282927518
1990-12-01,15.846314974728765,46.91135427582446,52.353839475396
1991-01-01,15.606190118802363,44.96735956102558,51.0835907216929
1991-02-01,17.354664745205113,58.59641678935924,51.4895828178904
1991-03-01,17.818620083397374,61.36603644693681,51.87150703575405
1991-04-01,18.15534589519802,63.309279987356184,52.43605679474446
