Date,Value
1912-01-01,13.794952631845822
1912-02-01,13.5316343696866
1912-03-01,13.639769173944169
1912-04-01,13.65439269055324
1912-05-01,13.64550068561237
1912-06-01,13.785417404502525
1912-07-01,13.802876645015782
1912-08-01,13.984761763426274
1912-09-01,13.926285001315872
1912-10-01,13.90509270117847
1912-11-01,13.749541018606537
1912-12-01,13.388999452579636
1913-01-01,13.14808879176156
1913-02-01,12.682960516236763
1913-03-01,12.443453515183664
1913-04-01,12.433067081795164
1913-05-01,12.221401061154117
1913-06-01,11.49196285276123
1913-07-01,11.534022795459853
1913-08-01,11.846840543564626
1913-09-01,11.84331682662597
1913-10-01,11.471490240312287
1913-11-01,11.072537845038008
1913-12-01,11.174040870036789
1914-01-01,11.63609210504613
1914-02-01,11.910233879798234
1914-03-01,11.685526018836827
1914-04-01,11.522662536200235
1914-05-01,11.479008694164474
1914-06-01,11.428715168831877
1914-07-01,10.694345183040133
1914-08-01,10.492046265076434
1914-09-01,10.50049730180213
1914-10-01,10.612759466126224
1914-11-01,10.51691764299212
1914-12-01,10.172217991997863
1915-01-01,10.359834197757273
1915-02-01,10.329786209660696
1915-03-01,10.707013188682808
1915-04-01,11.40112378900018
1915-05-01,11.026929876471314
1915-06-01,11.15426218909634
1915-07-01,11.113629393949601
1915-08-01,11.584831641604598
1915-09-01,12.01157075782589
1915-10-01,12.549076133220154
1915-11-01,12.857714453559314
1915-12-01,12.878444602185995
1916-01-01,12.543563692516177
1916-02-01,12.354652326458806
1916-03-01,12.177052795748482
1916-04-01,11.906481776593184
1916-05-01,12.026256671905164
1916-06-01,11.995961222946582
1916-07-01,11.791165275254553
1916-08-01,11.732082638874164
1916-09-01,11.944552417504472
1916-10-01,12.045741763370795
1916-11-01,12.053230403230497
1916-12-01,11.41355918884949
1917-01-01,10.992361427383424
1917-02-01,10.063187738735726
1917-03-01,10.327157080107876
1917-04-01,9.644531197281232
1917-05-01,9.138988813373574
1917-06-01,9.148220259539576
1917-07-01,9.003472377228807
1917-08-01,8.572680466753779
1917-09-01,7.95082326421706
1917-10-01,7.387133711108146
1917-11-01,6.753013604774306
1917-12-01,6.412593898119817
1918-01-01,6.640646028655349
1918-02-01,6.784343551630278
1918-03-01,6.686355760455888
1918-04-01,6.520727730547157
1918-05-01,6.58236323162108
1918-06-01,6.496291318641053
1918-07-01,6.371324093848986
1918-08-01,6.30307376091459
1918-09-01,6.14917056243168
1918-10-01,6.290515321191321
1918-11-01,6.333327495354156
1918-12-01,6.134580411283429
1919-01-01,6.098467639950104
1919-02-01,6.239692771364978
1919-03-01,6.356074004869142
1919-04-01,6.456139555819273
1919-05-01,6.82900226148203
1919-06-01,7.021615214784131
1919-07-01,7.052837165446309
1919-08-01,6.479131101705276
1919-09-01,6.5584816720612595
1919-10-01,6.794704199949301
1919-11-01,6.467022574133131
1919-12-01,6.160717033799176
1920-01-01,5.989667771139439
1920-02-01,5.455347649907771
1920-03-01,5.798822727557157
1920-04-01,5.599858725506185
1920-05-01,5.188950462047491
1920-06-01,5.043639680451619
1920-07-01,5.080592919540791
1920-08-01,5.020701077922855
1920-09-01,5.297162770108057
1920-10-01,5.351177393424155
1920-11-01,5.126407930947923
1920-12-01,4.784241045083247
1921-01-01,5.122184146887371
1921-02-01,5.274857191205046
1921-03-01,5.192348158684178
1921-04-01,5.297085922739674
1921-05-01,5.609469225330777
1921-06-01,5.2161109609893215
1921-07-01,5.197779361905469
1921-08-01,5.161294823215731
1921-09-01,5.377524425458258
1921-10-01,5.47925767805335
1921-11-01,5.838196993200893
1921-12-01,6.114158849417269
1922-01-01,6.287087290347127
1922-02-01,6.461305872696979
1922-03-01,6.821387249036038
1922-04-01,7.27325339020986
1922-05-01,7.593467258919374
1922-06-01,7.557987351755122
1922-07-01,7.602095045774028
1922-08-01,8.020030689895771
1922-09-01,8.265083002284301
1922-10-01,8.432151998761894
1922-11-01,7.998253772269834
1922-12-01,7.964679864939996
1923-01-01,8.154200483069149
1923-02-01,8.533360579065967
1923-03-01,8.700737500978533
1923-04-01,8.372809668463818
1923-05-01,8.000497867598215
1923-06-01,7.671825282673078
1923-07-01,7.345985119490648
1923-08-01,7.441783174217371
1923-09-01,7.45818386718979
1923-10-01,7.317400395621478
1923-11-01,7.546327911916232
1923-12-01,7.809739144938745
1924-01-01,8.07224944603738
1924-02-01,8.162066220850356
1924-03-01,8.058077044116091
1924-04-01,7.923620348327979
1924-05-01,7.8996983306652915
1924-06-01,8.051676946396649
1924-07-01,8.377712139971836
1924-08-01,8.717418308548329
1924-09-01,8.581670375209054
1924-10-01,8.419491035872426
1924-11-01,8.888327361250967
1924-12-01,9.310639680416374
1925-01-01,9.692618852255
1925-02-01,9.830804722819574
1925-03-01,9.51853753881003
1925-04-01,9.47656678790307
1925-05-01,9.72900769402133
1925-06-01,9.796386180450611
1925-07-01,9.963993891787805
1925-08-01,10.11091845848895
1925-09-01,10.359247611348511
1925-10-01,10.718495997022936
1925-11-01,10.88631744030794
1925-12-01,11.147365239137258
1926-01-01,11.340966188506243
1926-02-01,11.389435672748023
1926-03-01,10.712352062732498
1926-04-01,10.395587685954746
1926-05-01,10.575158463806108
1926-06-01,11.197979740229965
1926-07-01,11.869694058481288
1926-08-01,12.488808219521884
1926-09-01,12.692614823344726
1926-10-01,12.426517521583357
1926-11-01,12.615251212344496
1926-12-01,13.009052728993138
1927-01-01,13.185930628677797
1927-02-01,13.63396613221622
1927-03-01,14.0332575076045
1927-04-01,14.488222209157064
1927-05-01,15.002347055737118
1927-06-01,15.12033348174752
1927-07-01,15.820802594477742
1927-08-01,16.862861852763803
1927-09-01,17.81872371351643
1927-10-01,17.53723785226109
1927-11-01,18.131301434952434
1927-12-01,18.64662402140253
1928-01-01,18.806128571700764
1928-02-01,18.868850519584033
1928-03-01,19.943417799064534
1928-04-01,21.257909249487493
1928-05-01,21.832732178740024
1928-06-01,20.9134215768667
1928-07-01,21.081905435296793
1928-08-01,21.762131502579226
1928-09-01,23.004649446159227
1928-10-01,23.578344239585025
1928-11-01,25.121984571109593
1928-12-01,25.301591027426145
1929-01-01,27.08319962083277
1929-02-01,27.131672798247383
1929-03-01,27.675748437861866
1929-04-01,27.568454472898296
1929-05-01,27.69858687500813
1929-06-01,27.935467830288683
1929-07-01,29.933289406842192
1929-08-01,31.480313247172987
1929-09-01,32.563788598776696
1929-10-01,28.961067164354784
1929-11-01,21.17103600009704
1929-12-01,22.00737317641833
1930-01-01,22.310724294336836
1930-02-01,23.697117749335874
1930-03-01,24.58660779266884
1930-04-01,25.843436862018297
1930-05-01,24.30976063390815
1930-06-01,21.86689933338947
1930-07-01,21.548797592546624
1930-08-01,21.30060224111813
1930-09-01,21.0725817884473
1930-10-01,18.214870154658627
1930-11-01,16.93971137777515
1930-12-01,16.055001856531312
1931-01-01,16.705478731547597
1931-02-01,18.16149243697608
1931-03-01,18.57956103279128
1931-04-01,16.872315331609656
1931-05-01,15.401539999110106
1931-06-01,15.062476074643248
1931-07-01,15.51675009551632
1931-08-01,15.006276602886542
1931-09-01,12.817745261106882
1931-10-01,11.14592640766093
1931-11-01,11.415600295644678
1931-12-01,9.30603286796832
1932-01-01,9.312406455177847
1932-02-01,9.336932251008404
1932-03-01,9.41306502801221
1932-04-01,7.1922331961154855
1932-05-01,6.390857289881445
1932-06-01,5.565059371528966
1932-07-01,5.838763671851201
1932-08-01,8.834653205181212
1932-09-01,9.761168564063704
1932-10-01,8.478606607689082
1932-11-01,8.463309567122897
1932-12-01,8.257073999100678
1933-01-01,8.728046162813527
1933-02-01,7.826051751316596
1933-03-01,7.874681322943169
1933-04-01,8.723101646068109
1933-05-01,11.249651251932445
1933-06-01,13.09887551726952
1933-07-01,13.75430449387453
1933-08-01,12.999527050367737
1933-09-01,12.922920614885994
1933-10-01,11.696253568143694
1933-11-01,12.011766193389937
1933-12-01,12.28180162260111
1934-01-01,13.025119828332375
1934-02-01,13.92692290427429
1934-03-01,13.254537629740083
1934-04-01,13.518389284490084
1934-05-01,12.181583235024021
1934-06-01,12.28772648395242
1934-07-01,11.741524229318244
1934-08-01,11.315025981829052
1934-09-01,10.90995408328885
1934-10-01,11.108352605351728
1934-11-01,11.448808690205704
1934-12-01,11.639337566475888
1935-01-01,11.495907968201601
1935-02-01,11.087812159055568
1935-03-01,10.398272404790033
1935-04-01,11.104210207149523
1935-05-01,11.985576683480101
1935-06-01,12.539519324443893
1935-07-01,13.202137936511017
1935-08-01,14.10505684666896
1935-09-01,14.418891702707434
1935-10-01,14.826232627114091
1935-11-01,16.129605163251146
1935-12-01,16.15919271461533
1936-01-01,17.08735984599724
1936-02-01,18.104536459517792
1936-03-01,18.660478203926022
1936-04-01,18.718999665151504
1936-05-01,17.750192519328643
1936-06-01,18.39300106583135
1936-07-01,19.360464512319144
1936-08-01,19.623060162983766
1936-09-01,19.862024243287642
1936-10-01,20.913091852533128
1936-11-01,21.49976534102417
1936-12-01,21.125663548155448
1937-01-01,21.61874158295351
1937-02-01,22.244221552805165
1937-03-01,22.04219701605059
1937-04-01,20.55657945743286
1937-05-01,19.474174686572102
1937-06-01,18.71165996036497
1937-07-01,19.646723279607624
1937-08-01,19.806982577380957
1937-09-01,16.847882862705813
1937-10-01,14.361659574753366
1937-11-01,13.158119166486069
1937-12-01,13.008483033706142
1938-01-01,13.51146191856242
1938-02-01,13.26307623646087
1938-03-01,12.377286234697696
1938-04-01,11.789517720684188
1938-05-01,11.992275930545699
1938-06-01,12.288966307788137
1938-07-01,14.770328017492071
1938-08-01,14.903588512604374
1938-09-01,14.282330508639976
1938-10-01,16.061147643333438
1938-11-01,16.14957180071551
1938-12-01,15.756484438994004
1939-01-01,15.599634410919286
1939-02-01,15.664696928954768
1939-03-01,15.72922374321422
1939-04-01,13.916994579812402
1939-05-01,14.50292949965777
1939-06-01,14.833828921489776
1939-07-01,15.27095259857025
1939-08-01,15.12008234333398
1939-09-01,16.452835577060952
1939-10-01,16.821204806265627
1939-11-01,16.59923850994663
1939-12-01,16.280412901283814
1940-01-01,16.378480342613656
1940-02-01,16.21611984773104
1940-03-01,16.17290630530789
1940-04-01,16.370988707128777
1940-05-01,14.13874769480072
1940-06-01,12.843765598268805
1940-07-01,13.369884763210052
1940-08-01,13.649399392391631
1940-09-01,14.214842598620633
1940-10-01,14.328290323104953
1940-11-01,14.636689248763604
1940-12-01,13.90842612235383
1941-01-01,13.904158267950828
1941-02-01,13.002943303402446
1941-03-01,12.955719822063331
1941-04-01,12.42937038922078
1941-05-01,12.037206512481577
1941-06-01,12.164306590628444
1941-07-01,12.744996277919574
1941-08-01,12.463173720387802
1941-09-01,12.279729272093077
1941-10-01,11.577814956574073
1941-11-01,10.911668685916961
1941-12-01,10.086593309917902
1942-01-01,10.101686431929252
1942-02-01,9.68025559174936
1942-03-01,9.003426617760969
1942-04-01,8.544255707588258
1942-05-01,8.506116259696048
1942-06-01,8.905456928518054
1942-07-01,9.150488900994738
1942-08-01,9.01282304756429
1942-09-01,9.077829839371496
1942-10-01,9.599176749352978
1942-11-01,9.661334152171651
1942-12-01,9.617514103283174
1943-01-01,10.15053422043208
1943-02-01,10.708982995221264
1943-03-01,10.850541744036796
1943-04-01,11.039227142939682
1943-05-01,11.362215800613686
1943-06-01,11.516744786451227
1943-07-01,11.774213341781648
1943-08-01,11.210545904158963
1943-09-01,11.336281939610283
1943-10-01,11.187335503326029
1943-11-01,10.631033673001413
1943-12-01,10.737360316041064
1944-01-01,11.052412763977468
1944-02-01,10.94791888772472
1944-03-01,11.22469319618068
1944-04-01,10.938275188239393
1944-05-01,11.103736936792624
1944-06-01,11.532785272532507
1944-07-01,11.738774750180717
1944-08-01,11.541711674209223
1944-09-01,11.328560584696472
1944-10-01,11.583105186279127
1944-11-01,11.478459198055482
1944-12-01,11.63868359335513
1945-01-01,11.960463439806995
1945-02-01,12.341753548186317
1945-03-01,12.32331031138933
1945-04-01,12.631867236563075
1945-05-01,13.036560628785356
1945-06-01,13.13022336140605
1945-07-01,12.867028443009158
1945-08-01,12.915378562256738
1945-09-01,13.79826495171978
1945-10-01,14.374662675391336
1945-11-01,14.847702661876783
1945-12-01,15.020347474739962
1946-01-01,15.623163177761665
1946-02-01,15.761666525801905
1946-03-01,15.134873415142524
1946-04-01,16.04084238621591
1946-05-01,16.01372317083218
1946-06-01,15.77318688012874
1946-07-01,14.508136111909069
1946-08-01,13.984939309942764
1946-09-01,11.841267540149635
1946-10-01,11.38760296176505
1946-11-01,11.110043656743295
1946-12-01,11.372779425862705
1947-01-01,11.469296334735581
1947-02-01,11.949565314209437
1947-03-01,11.287903096501282
1947-04-01,10.900825126392672
1947-05-01,10.733674273688534
1947-06-01,11.082715855052097
1947-07-01,11.696446553354368
1947-08-01,11.33747235532983
1947-09-01,10.827463017228839
1947-10-01,11.132662042754788
1947-11-01,10.975407324839072
1947-12-01,10.680912531969192
1948-01-01,10.419342657320326
1948-02-01,9.999761169144179
1948-03-01,10.186680609489672
1948-04-01,10.779484482024618
1948-05-01,11.241032697984433
1948-06-01,11.58389575652384
1948-07-01,11.134621739180933
1948-08-01,10.723556662478131
1948-09-01,10.553013689399158
1948-10-01,10.825409809169496
1948-11-01,10.24809620563557
1948-12-01,10.159652938900917
1949-01-01,10.24828575803898
1949-02-01,9.87251714057006
1949-03-01,9.901332491240927
1949-04-01,9.783639867544062
1949-05-01,9.692295086395815
1949-06-01,9.067718943419534
1949-07-01,9.605038093363925
1949-08-01,9.851348638079235
1949-09-01,9.884048361738289
1949-10-01,10.169850844772146
1949-11-01,10.215861011650645
1949-12-01,10.529330904131148
1950-01-01,10.745733299747911
1950-02-01,10.911564066731684
1950-03-01,10.910946522976255
1950-04-01,11.178021600956095
1950-05-01,11.46154310458623
1950-06-01,11.554126144044284
1950-07-01,10.539745658930993
1950-08-01,11.040611670261535
1950-09-01,11.337391102277298
1950-10-01,11.662444039105266
1950-11-01,11.542173388716297
1950-12-01,11.30666578889076
1951-01-01,11.89575983943707
1951-02-01,12.141507370682692
1951-03-01,11.841626487283095
1951-04-01,11.951097197083957
1951-05-01,11.863875406269177
1951-06-01,11.615664857025179
1951-07-01,11.778190092457805
1951-08-01,12.256989084145143
1951-09-01,12.444953157150035
1951-10-01,12.309457904118688
1951-11-01,11.852030617771046
1951-12-01,12.14707256810678
1952-01-01,12.527059748172299
1952-02-01,12.364119350461094
1952-03-01,12.36233908739037
1952-04-01,12.242728683266881
1952-05-01,12.200478761945835
1952-06-01,12.44788158178937
1952-07-01,12.669112889622479
1952-08-01,12.678378236328617
1952-09-01,12.434678020425501
1952-10-01,12.13118355868687
1952-11-01,12.47346976551531
1952-12-01,12.93396430616137
1953-01-01,13.010773447995174
1953-02-01,12.859346880687895
1953-03-01,12.834819340092487
1953-04-01,12.1639014540068
1953-05-01,12.141970791867774
1953-06-01,11.624407885470076
1953-07-01,11.750201645309994
1953-08-01,11.715076201734
1953-09-01,11.139349357262923
1953-10-01,11.391934765421409
1953-11-01,11.644070268505768
1953-12-01,11.754449184027292
1954-01-01,12.002650554927826
1954-02-01,12.215052485432834
1954-03-01,12.420105295189973
1954-04-01,12.907868184060915
1954-05-01,13.31204223802586
1954-06-01,13.357885903658998
1954-07-01,13.833009564245325
1954-08-01,14.042112347320568
1954-09-01,14.356474143296971
1954-10-01,14.619231935730552
1954-11-01,15.117311697434381
1954-12-01,15.78906200232708
1955-01-01,15.990781062969832
1955-02-01,16.43772821598711
1955-03-01,16.21928294553779
1955-04-01,16.685266628063506
1955-05-01,16.518057827257806
1955-06-01,17.370091963405308
1955-07-01,18.454031906632874
1955-08-01,18.222326463047747
1955-09-01,18.84396065426131
1955-10-01,17.77232578938609
1955-11-01,18.83555928827389
1955-12-01,18.942369035813567
1956-01-01,18.292585385418892
1956-02-01,18.266116815127774
1956-03-01,19.371210099299958
1956-04-01,19.370593634578494
1956-05-01,18.544506591754427
1956-06-01,18.158163846958697
1956-07-01,18.85679759689679
1956-08-01,18.670937110186426
1956-09-01,17.836640796312018
1956-10-01,17.418952948636132
1956-11-01,17.12033973662825
1956-12-01,17.19752272556092
1957-01-01,16.717780078533004
1957-02-01,15.84373314222974
1957-03-01,15.900417108869163
1957-04-01,16.123704360211754
1957-05-01,16.598110789114262
1957-06-01,16.72991887247287
1957-07-01,16.868882383979788
1957-08-01,15.868942729452248
1957-09-01,15.157274488962214
1957-10-01,14.14945148948354
1957-11-01,13.736242235298487
1957-12-01,13.67324605795139
1958-01-01,13.788431552307637
1958-02-01,13.784906390337685
1958-03-01,13.925589923892941
1958-04-01,13.913501765262778
1958-05-01,14.323824968409236
1958-06-01,14.635555551956273
1958-07-01,14.957457101901134
1958-08-01,15.544566891165921
